name,chembl_id,chembl_max_phase,indication_class,molecular_weight,logP,PSA,H_donors,H_acceptors,rotatable_bonds,SMILES,smiles_source,source,sources,ingredient,earliest_patent_expiry,earliest_exclusivity_date,ema_approved,pmda_approved,nosa_candidate,pubchem_cid,vapor_pressure_mmhg,vapor_pressure_raw,melting_point_c,melting_point_raw,boiling_point_c,boiling_point_raw
TIMAPIPRANT,CHEMBL560993,3.0,,348.38,4.31,55.12,1.0,3.0,4.0,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,chembl,chembl,chembl,,,,False,False,False,11462174.0,,,,,,
HYDROMETHYLTHIONINE,CHEMBL549963,3.0,,285.42,4.03,18.51,1.0,4.0,2.0,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,chembl,chembl,chembl,,,,False,False,False,164695.0,,,,,,
DEXLOXIGLUMIDE,CHEMBL550781,3.0,,461.39,4.01,95.94,2.0,4.0,14.0,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,chembl,chembl,chembl,,,,False,False,False,65937.0,,,,,,
FOTEMUSTINE,CHEMBL549386,3.0,,315.69,2.53,97.3,1.0,6.0,9.0,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,chembl,chembl,chembl,,,,False,False,False,104799.0,,,85.0,85 °C,,
DROTAVERINE,CHEMBL551978,3.0,,397.52,4.93,48.95,1.0,5.0,9.0,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,chembl,chembl,chembl,,,,False,False,False,1712095.0,,,,,,
FAROPENEM,CHEMBL556262,3.0,,285.32,0.37,87.07,2.0,5.0,3.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,chembl,chembl,chembl,,,,False,False,False,65894.0,,,,,,
PIRITRAMIDE,CHEMBL559288,3.0,,430.6,3.69,73.36,1.0,4.0,7.0,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,9331.0,,,149.5,149.5 °C,,
ICARIIN,CHEMBL553204,3.0,,676.67,0.07,238.2,8.0,15.0,9.0,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,chembl,chembl,chembl,,,,False,False,False,5318997.0,,,,,,
MOTESANIB,CHEMBL572881,3.0,,373.46,4.04,78.94,3.0,5.0,5.0,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,chembl,chembl,chembl,,,,False,False,False,11667893.0,,,,,,
GLUTAMIC ACID,CHEMBL575060,3.0,,147.13,-0.74,100.62,3.0,3.0,4.0,N[C@@H](CCC(=O)O)C(=O)O,chembl,chembl,chembl,,,,False,False,False,33032.0,1.7e-08,Vapor pressure: 1.7X10-8 mm Hg at 25 °C /Extrapolated from liquid-phase temperatures to a solid at 25 °C/,213.0,213 °C (OECD Guideline 102 (Melting point / Melting Range)),175.0,Sublimes at 175 °C
OMBRABULIN,CHEMBL572284,3.0,,402.45,2.15,112.27,3.0,7.0,9.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,chembl,chembl,chembl,,,,False,False,False,6918405.0,,,,,,
LATREPIRDINE,CHEMBL589390,3.0,,319.45,3.88,21.06,0.0,3.0,3.0,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,chembl,chembl,chembl,,,,False,False,False,197033.0,,,,,,
MK-0557,CHEMBL595573,3.0,,406.42,3.6,86.11,1.0,6.0,3.0,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,chembl,chembl,chembl,,,,False,False,False,11491176.0,,,,,,
CYTARABINE 5'-PHOSPHATE,CHEMBL596186,3.0,,323.2,-2.45,177.36,5.0,9.0,4.0,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)n1,chembl,chembl,chembl,,,,False,False,False,65177.0,,,,,,
TINORIDINE,CHEMBL592943,3.0,,316.43,3.07,55.56,1.0,5.0,4.0,CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,chembl,chembl,chembl,,,,False,False,False,5480.0,,,,,,
PRIDOPIDINE,CHEMBL596802,3.0,,281.42,2.68,37.38,0.0,3.0,4.0,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,chembl,chembl,chembl,,,,False,False,False,9795739.0,,,,,,
GEDATOLISIB,CHEMBL592445,3.0,,615.74,3.02,128.29,2.0,10.0,7.0,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,chembl,chembl,chembl,,,,False,False,False,44516953.0,,,,,,
LESTAURTINIB,CHEMBL603469,3.0,,439.47,3.47,88.65,3.0,6.0,1.0,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,chembl,chembl,chembl,,,,False,False,False,126565.0,,,,,,
DELAPRIL,CHEMBL589583,3.0,,452.55,2.61,95.94,2.0,5.0,11.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,chembl,chembl,chembl,,,,False,False,False,5362116.0,,,,,,
IMIGLITAZAR,CHEMBL592054,3.0,,470.53,6.01,94.15,1.0,6.0,11.0,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,chembl,chembl,chembl,,,,False,False,False,9890879.0,,,,,,
ESTROGEN,CHEMBL592868,3.0,,310.44,4.0,40.46,2.0,2.0,0.0,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,chembl,chembl,chembl,,,,False,False,False,21628493.0,,,,,,
INDIGO,CHEMBL599552,3.0,,262.27,2.81,58.2,2.0,4.0,0.0,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,chembl,chembl,chembl,,,,False,False,False,10215.0,,,,,,
VALNOCTAMIDE,CHEMBL1075733,3.0,,143.23,1.54,43.09,1.0,1.0,4.0,CCC(C)C(CC)C(N)=O,chembl,chembl,chembl,,,,False,False,False,20140.0,,,,,,
TOLPERISONE,CHEMBL1076211,3.0,,245.37,3.3,20.31,0.0,2.0,4.0,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,chembl,chembl,chembl,,,,False,False,False,5511.0,,,,,,
LUCERASTAT,CHEMBL1086997,3.0,,219.28,-1.45,84.16,4.0,5.0,4.0,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,chembl,chembl,chembl,,,,False,False,False,501391.0,,,,,,
ARRY-797,CHEMBL1088750,3.0,,416.47,4.05,59.39,1.0,5.0,8.0,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCCN(C)C)cc21,chembl,chembl,chembl,,,,False,False,False,46883775.0,,,,,,
LOSMAPIMOD,CHEMBL1088752,3.0,,383.47,3.86,71.09,2.0,3.0,5.0,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,chembl,chembl,chembl,,,,False,False,False,11552706.0,,,,,,
ENDOXIFEN,CHEMBL1093458,3.0,,373.5,5.36,41.49,2.0,3.0,8.0,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,10090750.0,,,,,,
ADEMETIONINE,CHEMBL1088977,3.0,,398.45,-3.26,185.46,4.0,11.0,7.0,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,chembl,chembl,chembl,,,,False,False,False,34755.0,,,,,,
LINSITINIB,CHEMBL1091644,3.0,,421.5,4.82,89.33,2.0,6.0,3.0,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,chembl,chembl,chembl,,,,False,False,False,11640390.0,,,,,,
NETIVUDINE,CHEMBL1097615,3.0,,282.25,-2.48,124.78,4.0,7.0,2.0,CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,chembl,chembl,chembl,,,,False,False,False,55281.0,,,,,,
AZOSEMIDE,CHEMBL1097235,3.0,,370.85,1.84,126.65,3.0,7.0,5.0,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,chembl,chembl,chembl,,,,False,False,False,2273.0,,,219.5,219.5 °C,,
BORNEOL,CHEMBL1097205,3.0,,154.25,2.19,20.23,1.0,1.0,0.0,CC1(C)C2CCC1(C)C(O)C2,chembl,chembl,chembl,,,,False,False,False,64685.0,0.03,0.03 [mmHg],202.0,202 °C,212.0,212 °C
PLINABULIN,CHEMBL1096380,3.0,,336.4,0.74,94.4,3.0,3.0,2.0,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,chembl,chembl,chembl,,,,False,False,False,9949641.0,,,,,,
BENSERAZIDE,CHEMBL1096979,3.0,,257.25,-1.76,148.07,7.0,7.0,5.0,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,chembl,chembl,chembl,,,,False,False,False,2327.0,,,,,,
MANIDIPINE 6300,CHEMBL1085699,3.0,,610.71,4.95,114.25,1.0,9.0,10.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,chembl,chembl,chembl,,,,False,False,False,4008.0,,,,,,
INTEPIRDINE,CHEMBL1083390,3.0,,353.45,2.48,62.3,1.0,5.0,3.0,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1,chembl,chembl,chembl,,,,False,False,False,11256720.0,,,,,,
DBPR-108,CHEMBL1082462,3.0,,324.4,0.83,76.44,1.0,4.0,5.0,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,chembl,chembl,chembl,,,,False,False,False,44201003.0,,,,,,
BICARBONATE,CHEMBL1161632,3.0,,62.02,0.22,57.53,2.0,1.0,0.0,O=C(O)O,chembl,chembl,chembl,,,,False,False,False,769.0,,,,,,
BITOPERTIN,CHEMBL1171829,3.0,,543.46,3.94,79.81,0.0,6.0,5.0,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,chembl,chembl,chembl,,,,False,False,False,24946690.0,,,,,,
INIPARIB,CHEMBL1170047,3.0,,292.03,1.3,86.23,1.0,3.0,2.0,NC(=O)c1ccc(I)c([N+](=O)[O-])c1,chembl,chembl,chembl,,,,False,False,False,9796068.0,,,,,,
ASIMADOLINE,CHEMBL1190199,3.0,,414.55,4.08,43.78,1.0,3.0,7.0,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,179340.0,,,,,,
HEMIN,CHEMBL1200662,3.0,,651.95,,,,,,,,chembl,chembl,,,,False,False,False,455658.0,,,,,,
IODINE,CHEMBL1201225,3.0,,253.81,1.77,0.0,0.0,0.0,0.0,II,chembl,chembl,chembl,,,,False,False,False,807.0,0.3,"0.3 mmHg at 77 °F (NIOSH, 2024)",113.33333333333333,"236 °F (NIOSH, 2024)",185.0,"365 °F at 760 mmHg (NIOSH, 2024)"
CHROMIUM,CHEMBL1201228,3.0,,52.0,,,,,,,,chembl,chembl,,,,False,False,False,23976.0,1.0,"1 mmHg at 2941 °F (NTP, 1992)",1900.0,"3452 °F (NTP, 1992)",2642.222222222222,"4788 °F at 760 mmHg (NTP, 1992)"
TECHNETIUM,CHEMBL1201315,3.0,,98.0,,,,,,,,chembl,chembl,,,,False,False,False,23957.0,7.50062,1 Pa at 2454 °C; 10 Pa at 2725 °C; 100 Pa at 3051 °C; 1 kPa at 3453 °C; 10 kPa at 3961 °C; 100 kPa at 4621 °C (all values are extrapolated),2157.0,2157 °C,4265.0,4265 °C
LOTEPREDNOL,CHEMBL1201389,3.0,,346.42,2.08,94.83,3.0,4.0,1.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)O,chembl,chembl,chembl,,,,False,False,False,9865442.0,,,220.0,220 - 224 °C,,
MOMETASONE,CHEMBL1201404,3.0,,427.37,3.41,74.6,2.0,4.0,2.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,chembl,chembl,chembl,,,,False,False,False,441335.0,,,218.0,218-220 °C,,
POLYETHYLENE GLYCOL,CHEMBL1201478,3.0,,,,,,,,,,chembl,chembl,,,,False,False,False,,,,,,,
FOSFOCREATINE,CHEMBL1204644,3.0,,211.11,-1.38,133.95,5.0,3.0,3.0,CN(CC(=O)O)C(=N)NP(=O)(O)O,chembl,chembl,chembl,,,,False,False,False,9548602.0,,,194.0,194-195 °C,449.1,449.1±47.0 °C at 760 mmHg
FOSBRETABULIN,CHEMBL1206232,3.0,,396.33,3.36,103.68,2.0,6.0,8.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,chembl,chembl,chembl,,,,False,False,False,5351387.0,,,,,,
COENZYME_A,CHEMBL1213327,3.0,,767.54,-1.67,346.56,10.0,18.0,18.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,chembl,chembl,chembl,,,,False,False,False,87642.0,,,,,,
NEMONOXACIN,CHEMBL1213456,3.0,,371.44,2.22,97.79,2.0,6.0,4.0,COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,chembl,chembl,chembl,,,,False,False,False,11993740.0,,,,,,
CHLORPROGUANIL,CHEMBL1213553,3.0,,288.18,2.86,83.79,5.0,2.0,2.0,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1,chembl,chembl,chembl,,,,False,False,False,9571037.0,,,,,,
GESTODENE,CHEMBL1213583,3.0,,310.44,3.66,37.3,1.0,2.0,1.0,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,chembl,chembl,chembl,,,,False,False,False,3033968.0,,,197.9,197.9 °C,,
ROXITHROMYCIN,CHEMBL1214185,3.0,,837.06,2.21,216.89,5.0,17.0,13.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,chembl,chembl,chembl,,,,False,False,False,6915744.0,,,,,,
UMIFENOVIR,CHEMBL1214598,3.0,,477.42,5.18,54.7,1.0,6.0,7.0,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,chembl,chembl,chembl,,,,False,False,False,131411.0,,,,,,
INOSITOL,CHEMBL1222251,3.0,,180.16,-3.83,121.38,6.0,6.0,0.0,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,chembl,chembl,chembl,,,,False,False,False,892.0,,,,,,
TRIPHOSPHATE,CHEMBL1230191,3.0,,257.95,-0.69,170.82,5.0,5.0,4.0,O=P(O)(O)OP(=O)(O)OP(=O)(O)O,chembl,chembl,chembl,,,,False,False,False,3440921.0,,,,,,
RONOPTERIN,CHEMBL1230245,3.0,,240.27,-1.41,142.34,6.0,8.0,2.0,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)nc(N)c2N1,chembl,chembl,chembl,,,,False,False,False,5287516.0,,,,,,
PEVONEDISTAT,CHEMBL1231160,3.0,,443.53,2.06,132.36,3.0,8.0,6.0,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,chembl,chembl,chembl,,,,False,False,False,16720766.0,,,,,,
CITICOLINE,CHEMBL1231700,3.0,,488.33,-2.23,215.72,4.0,13.0,10.0,C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,chembl,chembl,chembl,,,,False,False,False,13804.0,,,,,,
CARBON MONOXIDE,CHEMBL1231840,3.0,,28.01,-0.04,19.9,0.0,0.0,0.0,[C-]#[O+],chembl,chembl,chembl,,,,False,False,False,281.0,26600.0,"greater than 35 atm (NIOSH, 2024)",-198.88888888888889,"-326 °F (USCG, 1999)",-191.5,"-312.7 °F at 760 mmHg (USCG, 1999)"
CARBON DIOXIDE,CHEMBL1231871,3.0,,44.01,-0.58,34.14,0.0,2.0,0.0,O=C=O,chembl,chembl,chembl,,,,False,False,False,280.0,42940.0,"56.5 atm (NIOSH, 2024)",-78.5,"-109.3 °F (USCG, 1999)",2024.0,"Sublimes (NIOSH, 2024)"
SOLITHROMYCIN,CHEMBL1232510,3.0,,845.02,4.6,197.87,2.0,15.0,11.0,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,chembl,chembl,chembl,,,,False,False,False,25242512.0,,,,,,
PHYTIC ACID,CHEMBL1233511,3.0,,660.03,-3.13,400.56,12.0,12.0,12.0,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,chembl,chembl,chembl,,,,False,False,False,890.0,,,,,,
VOLASERTIB,CHEMBL1233528,3.0,,618.83,4.27,106.17,2.0,9.0,10.0,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,chembl,chembl,chembl,,,,False,False,False,10461508.0,,,,,,
ARFOLITIXORIN,CHEMBL1234270,3.0,,457.45,-0.52,193.98,6.0,9.0,7.0,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)C[C@H]1CN2,chembl,chembl,chembl,,,,False,False,False,135398645.0,,,,,,
PLATINUM,CHEMBL1235478,3.0,,195.08,,,,,,,,chembl,chembl,,,,False,False,False,23939.0,0.0,"0 mmHg (approx) (NIOSH, 2024)",1772.2222222222222,"3222 °F (NIOSH, 2024)",3827.222222222222,"6921 °F at 760 mmHg (NIOSH, 2024)"
"PRAZIQUANTEL, (R)-",CHEMBL1235551,3.0,,312.41,2.53,40.62,0.0,2.0,1.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,chembl,chembl,chembl,,,,False,False,False,445900.0,,,,,,
LEVULINIC ACID,CHEMBL1235931,3.0,,116.12,0.44,54.37,1.0,2.0,3.0,CC(=O)CCC(=O)O,chembl,chembl,chembl,,,,False,False,False,11579.0,,,30.0,30 - 33 °C,245.0,245.00 to 246.00 °C. @ 760.00 mm Hg
TAGATOSE,CHEMBL1236183,3.0,,180.16,-3.38,118.22,5.0,6.0,5.0,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO,chembl,chembl,chembl,,,,False,False,False,439312.0,,,133.0,133-135 °C,,
ZINC ION,CHEMBL1236970,3.0,,65.39,,,,,,[Zn+2],chembl,chembl,chembl,,,,False,False,False,32051.0,,,419.5,419.5 °C,,
FALDAPREVIR,CHEMBL1241348,3.0,,869.84,6.3,198.38,4.0,11.0,13.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,chembl,chembl,chembl,,,,False,False,False,42601552.0,,,,,,
RIGOSERTIB,CHEMBL1241855,3.0,,451.5,2.8,120.39,2.0,8.0,11.0,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,chembl,chembl,chembl,,,,False,False,False,6918736.0,,,,,,
NOLASIBAN,CHEMBL1254025,3.0,,338.41,2.87,62.13,1.0,4.0,4.0,CO/N=C1/C[C@@H](CO)N(C(=O)c2ccc(-c3ccccc3C)cc2)C1,chembl,chembl,chembl,,,,False,False,False,52947354.0,,,,,,
NORUCHOLIC ACID,CHEMBL1254990,3.0,,378.55,4.09,77.76,3.0,3.0,3.0,C[C@H](CC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,chembl,chembl,chembl,,,,False,False,False,192254.0,,,,,,
SEPIAPTERIN,CHEMBL1255653,3.0,,237.22,-1.2,133.46,4.0,7.0,2.0,C[C@H](O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1,chembl,chembl,chembl,SEPIAPTERIN,2038-04-16,2030-07-28,False,False,False,135398579.0,,,,,,
APLAVIROC,CHEMBL1255794,3.0,,577.72,4.58,119.41,3.0,6.0,10.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,chembl,chembl,chembl,,,,False,False,False,3001322.0,,,,,,
ASTAXANTHIN,CHEMBL1255871,3.0,,596.85,8.91,74.6,2.0,4.0,10.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1=O,chembl,chembl,chembl,,,,False,False,False,5281224.0,,,182.0,182-183 °C,,
NARLAPREVIR,CHEMBL1255891,3.0,,707.98,3.62,170.85,4.0,7.0,13.0,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,chembl,chembl,chembl,,,,False,False,False,11857239.0,,,,,,
BUTYLSCOPOLAMINE BROMIDE,CHEMBL1256901,3.0,,440.38,2.23,59.06,1.0,4.0,7.0,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],chembl,chembl,chembl,,,,False,False,False,6852391.0,,,,,,
LONIDAMINE,CHEMBL1257030,3.0,,321.16,4.09,55.12,1.0,3.0,3.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,chembl,chembl,chembl,,,,False,False,False,39562.0,,,,,,
FAROPENEM MEDOXOMIL,CHEMBL1257070,3.0,,397.41,0.89,119.42,1.0,9.0,5.0,Cc1oc(=O)oc1COC(=O)C1=C([C@H]2CCCO2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,chembl,chembl,chembl,,,,False,False,False,6918218.0,,,,,,
AMCIPATRICIN DIASCORBATE,CHEMBL1275839,3.0,,1548.78,,,,,,CNc1ccc(C(=O)CC(O)CC[C@H](C)C2OC(=O)C[C@H](O)CC(=O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(=O)NCCN(C)C)[C@H](C[C@@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](NC(=O)CN(C)C)[C@@H]4O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)O3)cc1.N[C@@H](CC(=O)O)C(=O)O.N[C@@H](CC(=O)O)C(=O)O,chembl,chembl,chembl,,,,False,False,False,42622571.0,,,,,,
AZELNIDIPINE,CHEMBL1275868,3.0,,582.66,4.69,137.03,2.0,9.0,9.0,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,chembl,chembl,chembl,,,,False,False,False,65948.0,,,193.0,193-195,,
TEMOCILLIN,CHEMBL1276310,3.0,,414.46,0.52,133.24,3.0,7.0,6.0,CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,chembl,chembl,chembl,,,,False,False,False,171758.0,,,,,,
FAMITINIB,CHEMBL1278146,3.0,,410.49,3.3,68.44,2.0,3.0,6.0,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,chembl,chembl,chembl,,,,False,False,False,16662431.0,,,,,,
LEVODROPROPIZINE,CHEMBL1288810,3.0,,236.31,0.16,46.94,2.0,4.0,4.0,OC[C@@H](O)CN1CCN(c2ccccc2)CC1,chembl,chembl,chembl,,,,False,False,False,65859.0,,,,,,
TIANEPTINE,CHEMBL1289110,3.0,,436.96,4.19,86.71,2.0,4.0,8.0,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,chembl,chembl,chembl,,,,False,False,False,68870.0,,,,,,
RACEMETYROSINE,CHEMBL1330596,3.0,,195.22,0.74,83.55,3.0,3.0,3.0,CC(N)(Cc1ccc(O)cc1)C(=O)O,chembl,chembl,chembl,,,,False,False,False,3125.0,,,,,,
TRIFLUSAL,CHEMBL1332032,3.0,,248.16,2.33,63.6,1.0,3.0,2.0,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,chembl,chembl,chembl,,,,False,False,False,9458.0,,,114.0,114-117ºC,,
ESMIRTAZAPINE,CHEMBL1366933,3.0,,265.36,2.48,19.37,0.0,3.0,0.0,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1,chembl,chembl,chembl,,,,False,False,False,3085218.0,,,,,,
CANRENOATE POTASSIUM,CHEMBL1371200,3.0,,396.57,3.89,74.6,2.0,3.0,3.0,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)[O-].[K+],chembl,chembl,chembl,,,,False,False,False,23671691.0,,,,,,
PIRIBEDIL,CHEMBL1371770,3.0,,298.35,1.53,50.72,0.0,6.0,3.0,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,chembl,chembl,chembl,,,,False,False,False,4850.0,,,,,,
PANTHENOL,CHEMBL1371937,3.0,,205.25,-1.14,89.79,4.0,4.0,6.0,CC(C)(CO)C(O)C(=O)NCCCO,chembl,chembl,chembl,,,,False,False,False,4678.0,,,,,,
POTASSIUM DICHROMATE,CHEMBL1374101,3.0,,294.18,,,,,,,,chembl,chembl,,,,False,False,False,24502.0,,,397.77777777777777,"748 °F (NTP, 1992)",500.0,"Decomposes at 932 °F (NTP, 1992)"
